DBLP.xml, Factory::create, 00:05:14.118_902
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_543
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_681
DBLP.xml, child, 00:00:00.000_671
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_541
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_524
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_533
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_526
DBLP.xml, child, 00:00:00.000_524
DBLP.xml, child, 00:00:00.000_546
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_524
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_531
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_531
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_526
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_554
DBLP.xml, child, 00:00:00.000_544
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_535
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_527
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_542
DBLP.xml, child, 00:00:00.000_528
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_526
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_532
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_506
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_523
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_542
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_526
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_518
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_554
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_525
DBLP.xml, child, 00:00:00.000_514
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_521
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_515
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_520
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_505
DBLP.xml, child, 00:00:00.000_517
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_510
DBLP.xml, child, 00:00:00.000_524
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_531
DBLP.xml, child, 00:00:00.000_512
DBLP.xml, child, 00:00:00.000_522
DBLP.xml, child, 00:00:00.000_504
DBLP.xml, child, 00:00:00.000_610
DBLP.xml, child, 00:00:00.000_559
DBLP.xml, child, 00:00:00.000_511
DBLP.xml, child, 00:00:00.000_509
DBLP.xml, child, 00:00:00.000_524
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, degree, 00:00:00.000_117
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_255
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_254
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_251
DBLP.xml, leftmost_leaf, 00:00:00.000_254
DBLP.xml, leftmost_leaf, 00:00:00.000_253
DBLP.xml, leftmost_leaf, 00:00:00.000_255
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_339
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_328
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_285
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_285
DBLP.xml, leftmost_leaf, 00:00:00.000_304
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_325
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_285
DBLP.xml, leftmost_leaf, 00:00:00.000_327
DBLP.xml, leftmost_leaf, 00:00:00.000_292
DBLP.xml, leftmost_leaf, 00:00:00.000_292
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_287
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_287
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_334
DBLP.xml, leftmost_leaf, 00:00:00.000_306
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_315
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_301
DBLP.xml, leftmost_leaf, 00:00:00.000_320
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_312
DBLP.xml, leftmost_leaf, 00:00:00.000_307
DBLP.xml, leftmost_leaf, 00:00:00.000_307
DBLP.xml, leftmost_leaf, 00:00:00.000_306
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_312
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_310
DBLP.xml, leftmost_leaf, 00:00:00.000_313
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_311
DBLP.xml, leftmost_leaf, 00:00:00.000_313
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_305
DBLP.xml, leftmost_leaf, 00:00:00.000_307
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_310
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_320
DBLP.xml, leftmost_leaf, 00:00:00.000_311
DBLP.xml, leftmost_leaf, 00:00:00.000_317
DBLP.xml, leftmost_leaf, 00:00:00.000_312
DBLP.xml, leftmost_leaf, 00:00:00.000_313
DBLP.xml, leftmost_leaf, 00:00:00.000_310
DBLP.xml, leftmost_leaf, 00:00:00.000_308
DBLP.xml, leftmost_leaf, 00:00:00.000_309
DBLP.xml, leftmost_leaf, 00:00:00.000_314
DBLP.xml, leftmost_leaf, 00:00:00.000_314
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_294
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_292
DBLP.xml, leftmost_leaf, 00:00:00.000_292
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_295
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_293
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_294
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_287
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_275
DBLP.xml, leftmost_leaf, 00:00:00.000_276
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_270
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_273
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_270
DBLP.xml, leftmost_leaf, 00:00:00.000_270
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_270
DBLP.xml, leftmost_leaf, 00:00:00.000_272
DBLP.xml, leftmost_leaf, 00:00:00.000_272
DBLP.xml, leftmost_leaf, 00:00:00.000_270
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_272
DBLP.xml, leftmost_leaf, 00:00:00.000_272
DBLP.xml, leftmost_leaf, 00:00:00.000_273
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_276
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_273
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_271
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_376
DBLP.xml, leftmost_leaf, 00:00:00.000_312
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_268
