DBLP.xml, Factory::create, 00:04:38.956_770
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_503
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_472
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_472
DBLP.xml, child, 00:00:00.000_472
DBLP.xml, child, 00:00:00.000_472
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_472
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_507
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_473
DBLP.xml, child, 00:00:00.000_477
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_474
DBLP.xml, child, 00:00:00.000_476
DBLP.xml, child, 00:00:00.000_475
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_478
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_516
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_508
DBLP.xml, child, 00:00:00.000_501
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_499
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_519
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_500
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_496
DBLP.xml, child, 00:00:00.000_491
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_513
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_494
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_497
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_498
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_525
DBLP.xml, child, 00:00:00.000_492
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_487
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_490
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_493
DBLP.xml, child, 00:00:00.000_495
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_483
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_489
DBLP.xml, child, 00:00:00.000_482
DBLP.xml, child, 00:00:00.000_502
DBLP.xml, child, 00:00:00.000_485
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, child, 00:00:00.000_480
DBLP.xml, child, 00:00:00.000_486
DBLP.xml, child, 00:00:00.000_481
DBLP.xml, child, 00:00:00.000_488
DBLP.xml, child, 00:00:00.000_479
DBLP.xml, child, 00:00:00.000_484
DBLP.xml, degree, 00:00:00.000_161
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_254
DBLP.xml, leftmost_leaf, 00:00:00.000_254
DBLP.xml, leftmost_leaf, 00:00:00.000_253
DBLP.xml, leftmost_leaf, 00:00:00.000_255
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_255
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_305
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_287
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_276
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_277
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_313
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_295
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_302
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_305
DBLP.xml, leftmost_leaf, 00:00:00.000_299
DBLP.xml, leftmost_leaf, 00:00:00.000_298
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_295
DBLP.xml, leftmost_leaf, 00:00:00.000_303
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_296
DBLP.xml, leftmost_leaf, 00:00:00.000_290
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_306
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_286
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_284
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_288
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_297
DBLP.xml, leftmost_leaf, 00:00:00.000_283
DBLP.xml, leftmost_leaf, 00:00:00.000_289
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_280
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_282
DBLP.xml, leftmost_leaf, 00:00:00.000_276
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_274
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_257
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_256
DBLP.xml, leftmost_leaf, 00:00:00.000_258
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_272
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_275
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_259
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_278
DBLP.xml, leftmost_leaf, 00:00:00.000_267
